date,Hs_err_s1,Tp_err_s1,Hs_err_s2,Tp_err_s2,Hs_err_s3,Tp_err_s3
2013-03-02 06:04:00,0.2866,11.5562,0.3004,9.464,0.1838,2.1957
2013-03-02 06:14:00,0.2635,11.7939,0.4001,12.1485,0.2062,4.6956
2013-03-02 06:24:00,0.3866,10.2259,0.4346,9.8176,0.1037,2.1955
2013-03-02 06:34:00,0.405,10.3938,0.3898,9.9479,0.158,2.1956
2013-03-02 06:44:00,0.3952,12.2955,0.3669,10.038,0.1599,2.196
2013-03-02 06:54:00,0.4504,12.3776,0.4548,4.42,0.183,4.6964
2013-03-02 07:04:00,0.3673,14.9214,0.3737,12.6361,0.235,4.9453
2013-03-02 07:14:00,0.4444,12.4194,0.4617,10.135,0.1579,2.1997
2013-03-02 07:24:00,0.3612,12.4105,0.4435,10.1286,0.2185,4.7021
2013-03-02 07:34:00,0.3991,5.6493,0.3752,10.1055,0.1556,0.4189
2013-03-02 07:44:00,0.3831,14.8082,0.4102,10.0503,0.1678,2.2074
2013-03-02 07:54:00,0.3459,12.1988,0.3761,9.9661,0.1468,4.7105
2013-03-02 08:04:00,0.3438,12.0907,0.334,12.3834,0.1875,2.2121
2013-03-02 08:14:00,0.3141,14.4387,0.3367,12.2663,0.1483,4.7165
2013-03-02 08:24:00,0.2891,11.7967,0.3323,9.7827,0.0796,5.3035
2013-03-02 08:34:00,0.2789,14.104,0.268,9.6365,0.1099,5.3178
2013-03-02 08:44:00,0.2799,11.4337,0.2608,12.0643,0.0397,5.5996
2013-03-02 08:54:00,0.2347,11.2162,0.2532,9.3984,0.0561,3.1075
2013-03-02 09:04:00,0.1804,10.9743,0.2427,3.531,0.0077,3.1161
2013-03-02 09:14:00,0.2053,13.2293,0.1821,9.0254,0.0415,3.1268
2013-03-02 09:24:00,0.1627,10.448,0.1674,8.81,0.1258,2.5435
2013-03-02 09:34:00,0.1501,10.2984,0.1717,8.8248,0.0348,2.9981
2013-03-02 09:44:00,0.1848,12.5266,0.1729,8.6185,0.017,3.7505
2013-03-02 09:54:00,0.1699,12.2359,0.1038,10.8978,0.0558,6.2687
2013-03-02 10:04:00,0.0895,9.1722,0.0964,7.8127,0.1309,3.0964
2013-03-02 10:14:00,0.0215,8.3568,0.0301,6.9214,0.3651,1.9464
2013-03-02 10:24:00,0.1226,7.9488,0.0208,9.1023,0.2722,4.785
2013-03-02 10:34:00,0.1172,7.564,0.1701,6.3118,0.3886,1.9508
2013-03-02 10:44:00,0.1618,0.8844,0.2717,5.2792,0.3927,5.94
2013-03-02 10:54:00,0.2291,7.9367,0.2639,4.1218,0.2682,0.4648
2013-03-02 16:34:00,0.2561,6.9878,0.3086,5.8645,0.4328,1.9515
2013-03-02 16:44:00,0.0501,5.6363,0.0973,6.1925,0.3984,0.1596
2013-03-02 16:54:00,0.0958,6.0692,0.1358,4.7458,0.4238,5.195
2013-03-02 17:04:00,0.0392,8.4298,0.1028,5.2662,0.4073,2.2538
2013-03-02 17:14:00,0.0269,8.8533,0.0594,5.5935,0.3718,4.8948
2013-03-02 17:24:00,0.0189,9.2581,0.0338,5.9062,0.3825,4.9011
2013-03-02 17:34:00,0.0414,7.8836,0.0135,6.2236,0.3637,2.2349
2013-03-02 17:44:00,0.0495,10.0483,0.0361,8.3018,0.328,4.5031
2013-03-02 17:54:00,0.0921,8.616,0.0764,8.5735,0.3061,2.2206
2013-03-02 18:04:00,0.1696,8.9372,0.1432,8.8206,0.2978,0.4246
2013-03-02 18:14:00,0.1729,9.2291,0.1082,7.2518,0.3215,4.565
2013-03-02 18:24:00,0.2043,3.6816,0.1744,0.8561,0.186,2.1117
2013-03-02 18:34:00,0.2386,11.75,0.1929,10.1257,0.2104,4.5356
2013-03-02 18:44:00,0.2552,8.858,0.2302,7.4003,0.1929,3.7454
2013-03-02 18:54:00,0.2993,12.137,0.3198,10.7852,0.1164,0.0695
2013-03-02 19:04:00,0.2639,10.4837,0.2491,9.3862,0.1613,0.0452
2013-03-02 19:14:00,0.3227,12.307,0.2719,11.1934,0.0875,4.2813
